Zone,ID_county,Area,msa,centroidX,centroidY,distanceToTransit,BBSR_Type,Region2,Region_v0,Region
5863,432044,0.102730169,1,436413.8574,3790784.784,1010.668625,10,37207,7,7
5864,432051,0.1027352,1,436986.2013,3790318.874,890.1904953,10,37207,7,7
5865,432052,0.102735185,1,437561.6798,3790315.023,876.473374,10,37207,7,7
5866,432053,0.102730183,1,436989.3078,3790780.897,1297.668746,10,37207,7,7
5867,432054,0.102730169,1,437564.7578,3790777.046,1324.080247,10,37207,7,7
5868,432061,0.1027352,1,438137.158,3790311.207,984.0542619,10,37207,7,7
5869,432062,0.102735185,1,438712.6359,3790307.426,812.9158276,10,37207,7,7
5870,432063,0.102730183,1,438140.2077,3790773.229,1435.157347,10,37207,7,7
5871,432064,0.102730169,1,438715.6572,3790769.448,1261.747165,10,37207,7,7
5872,432071,0.1027352,1,439288.1135,3790303.681,846.0510874,10,37207,7,7
5873,432072,0.102735185,1,439863.5909,3790299.971,1159.054568,10,37207,7,7
5874,432081,0.1027352,1,440439.068,3790296.296,1388.045191,10,37207,7,7
5875,432101,0.102725211,1,431238.1818,3791283.382,289.4949511,10,37206,6,6
5876,432102,0.102725196,1,431813.6064,3791279.177,352.9472929,10,37206,6,6
5877,432103,0.102720215,1,431241.5727,3791745.409,654.568641,10,37206,6,6
5878,432104,0.102720201,1,431816.9689,3791741.203,684.9979748,10,37206,6,6
5879,432111,0.102725211,1,432389.0307,3791275.007,909.7293941,10,37206,6,6
5880,432112,0.102725196,1,432964.4547,3791270.873,1089.677263,10,37206,6,6
5881,432113,0.102720215,1,432392.3648,3791737.033,655.5729263,10,37206,6,6
5882,432114,0.102720201,1,432967.7604,3791732.898,632.1566928,10,37206,6,6
5883,432121,0.102725211,1,433539.8784,3791266.774,964.3557608,10,37207,7,7
5884,432122,0.102725196,1,434115.3018,3791262.71,463.8756688,10,37207,7,7
5885,432123,0.102720215,1,433543.1557,3791728.799,919.4395273,10,37206,6,6
5886,432124,0.102720201,1,434118.5508,3791724.735,361.3903391,10,37207,7,7
5887,432131,0.102725211,1,434690.7249,3791258.681,403.2535187,10,37207,7,7
5888,432132,0.102725196,1,435266.1477,3791254.688,878.7937622,10,37207,7,7
5889,432133,0.102720215,1,434693.9455,3791720.706,279.3535618,10,37207,7,7
5890,432134,0.102720201,1,435269.34,3791716.712,763.7804057,10,37207,7,7
5891,432141,0.102725211,1,435841.5703,3791250.73,1377.447802,10,37207,7,7
5892,432142,0.102725196,1,436416.9925,3791246.808,1440.425241,10,37207,7,7
5893,432143,0.102720215,1,435844.7341,3791712.754,1318.222579,10,37207,7,7
5894,432144,0.102720201,1,436420.128,3791708.832,1885.266128,10,37207,7,7
5895,432151,0.102725211,1,436992.4145,3791242.921,1707.230352,10,37207,7,7
5896,432152,0.102725196,1,437567.8362,3791239.069,1779.078931,10,37207,7,7
5897,432153,0.102720215,1,436995.5216,3791704.944,2096.406308,10,37207,7,7
5898,432154,0.102720201,1,437570.9149,3791701.092,2236.963721,10,37207,7,7
5899,432161,0.102725211,1,438143.2577,3791235.252,1886.142311,10,37207,7,7
5900,432201,0.102715197,1,431244.964,3792207.435,756.7973111,10,37206,6,6
5901,432202,0.102715183,1,431820.3318,3792203.229,309.9898731,10,37206,6,6
5902,432203,0.102710223,1,431248.3556,3792669.461,480.9535446,10,37206,6,6
5903,432204,0.102710208,1,431823.695,3792665.255,239.79321,10,37206,6,6
5904,432211,0.102715197,1,432395.6993,3792199.059,203.8687694,10,37206,6,6
5905,432212,0.102715183,1,432971.0665,3792194.924,196.9880565,10,37206,6,6
5906,432213,0.102710223,1,432399.0341,3792661.085,277.0398213,10,37206,6,6
5907,432214,0.102710208,1,432974.373,3792656.95,323.9504978,10,37206,6,6
5908,432221,0.102715197,1,433546.4335,3792190.824,524.6278532,10,37206,6,6
5909,432222,0.102715183,1,434121.8001,3792186.76,244.6247389,10,37206,6,6
5910,432223,0.102710223,1,433549.7115,3792652.85,132.068411,10,37206,6,6
5911,432224,0.102710208,1,434125.0498,3792648.785,337.5444783,10,37206,6,6
5912,432231,0.102715197,1,434697.1665,3792182.731,239.6241664,10,37207,7,7
5913,432232,0.102715183,1,435272.5325,3792178.737,741.3343345,10,37207,7,7
5914,432233,0.102710223,1,434700.3878,3792644.756,495.3403249,10,37207,7,7
5915,432234,0.102710208,1,435275.7254,3792640.762,970.9518718,10,37207,7,7
5916,432241,0.102715197,1,435847.8983,3792174.779,1305.323695,10,37207,7,7
5917,432242,0.102715183,1,436423.2638,3792170.856,1876.245717,10,37207,7,7
5918,432243,0.102710223,1,435851.0628,3792636.804,1448.09654,10,37207,7,7
5919,432244,0.102710208,1,436426.3999,3792632.88,1978.211736,10,37207,7,7
5920,432251,0.102715197,1,436998.629,3792166.968,2449.256812,10,37207,7,7
5921,432301,0.102705226,1,431251.7476,3793131.488,158.8480517,10,37206,6,6
5922,432302,0.102705211,1,431827.0586,3793127.282,401.6174122,10,37206,6,6
5923,432303,0.102700206,1,431255.1399,3793593.516,73.88232041,10,37206,6,6
5924,432304,0.102700191,1,431830.4226,3793589.309,448.2753745,10,37206,6,6
5925,432311,0.102705226,1,432402.3693,3793123.111,350.4338928,10,37206,6,6
5926,432312,0.102705211,1,432977.6798,3793118.976,613.2111143,10,37206,6,6
5927,432313,0.102700206,1,432405.7049,3793585.138,771.891517,10,37206,6,6
5928,432314,0.102700191,1,432980.987,3793581.002,985.9727206,10,37206,6,6
5929,432321,0.102705226,1,433552.99,3793114.876,431.9803816,10,37206,6,6
5930,432322,0.102705211,1,434128.2998,3793110.811,771.3545405,10,37206,6,6
5931,432401,0.10269523,1,431258.5326,3794055.543,268.2786367,10,37206,6,6
5932,432403,0.102690232,1,431261.9257,3794517.571,424.3114543,10,37206,6,6
5933,432412,0.102695215,1,432984.2945,3794043.029,1412.521128,10,37206,6,6
5934,432703,0.102660228,1,431282.2918,3797289.745,949.820477,10,37206,6,6
5935,432801,0.102655203,1,431285.6874,3797751.775,990.8626041,10,37206,6,6
5936,432802,0.102655189,1,431860.7144,3797747.566,450.6691598,10,37206,6,6
5937,432803,0.102650222,1,431289.0834,3798213.805,921.083566,10,37206,6,6
5938,432804,0.102650208,1,431864.0819,3798209.596,455.2034806,10,37206,6,6
5939,432901,0.102645219,1,431292.4797,3798675.836,460.8767764,10,37206,6,6
5940,432902,0.102645204,1,431867.4499,3798671.627,780.8337133,10,37206,6,6
5941,432903,0.102640215,1,431295.8765,3799137.867,58.20396082,10,37206,6,6
5942,432904,0.1026402,1,431870.8182,3799133.658,632.9787885,10,37206,6,6
5943,433001,0.102735185,1,442740.9739,3790281.951,1876.329554,10,37207,7,7
5944,433002,0.1027352,1,443316.4497,3790278.453,2141.192403,10,37207,7,7
5945,433004,0.102730184,1,443319.244,3790740.473,2553.249764,10,37207,7,7
5946,433011,0.102735185,1,443891.9253,3790274.99,2476.302252,10,37207,7,7
5947,433101,0.102725196,1,442746.6196,3791205.993,2734.118928,10,37207,7,7
5948,440001,0.102635173,1,408302.47,3799797.295,227.0085773,10,37201,1,1
5949,440002,0.102635188,1,408877.3972,3799791.67,297.2894318,10,37201,1,1
5950,440003,0.10263019,1,408307.005,3800259.338,64.17936603,10,37201,1,1
5951,440004,0.102630205,1,408881.9038,3800253.713,342.9002515,10,37201,1,1
5952,440011,0.102635173,1,409452.3241,3799786.081,266.6443752,10,37201,1,1
5953,440012,0.102635188,1,410027.2505,3799780.527,289.2658158,10,37201,1,1
5954,440013,0.10263019,1,409456.8022,3800248.123,204.895802,10,37201,1,1
5955,440014,0.102630205,1,410031.7001,3800242.569,197.1454175,10,37201,1,1
5956,440021,0.102635173,1,410602.1765,3799775.008,217.3674902,10,37201,1,1
5957,440022,0.102635188,1,411177.1022,3799769.525,164.0369854,10,37201,1,1
5958,440023,0.10263019,1,410606.5977,3800237.049,185.0624901,10,37201,1,1
5959,440024,0.102630205,1,411181.4949,3800231.566,110.6627949,10,37201,1,1
5960,440031,0.102635173,1,411752.0274,3799764.077,55.39382575,10,37201,1,1
5961,440032,0.102635188,1,412326.9523,3799758.664,124.9472821,10,37201,1,1
5962,440033,0.10263019,1,411756.3918,3800226.117,355.8983363,10,37201,1,1
5963,440034,0.102630205,1,412331.2882,3800220.705,403.5343669,10,37201,1,1
5964,440041,0.102635173,1,412901.8768,3799753.287,132.9629176,10,37201,1,1
5965,440042,0.102635188,1,413476.8009,3799747.945,156.2700713,10,37201,1,1
5966,440043,0.10263019,1,412906.1843,3800215.327,82.64869518,10,37201,1,1
5967,440044,0.102630205,1,413481.0799,3800209.985,127.300686,10,37201,1,1
5968,440051,0.102635173,1,414051.7246,3799742.638,57.09355398,10,37201,1,1
5969,440052,0.102635188,1,414626.648,3799737.367,148.5070744,10,37201,1,1
5970,440053,0.10263019,1,414055.9752,3800204.678,203.712656,10,37201,1,1
5971,440054,0.102630205,1,414630.8701,3800199.407,330.9256849,10,37201,1,1
5972,440061,0.102635173,1,415201.571,3799732.132,192.8377969,10,37201,1,1
5973,440062,0.102635188,1,415776.4936,3799726.931,241.414701,10,37201,1,1
5974,440063,0.10263019,1,415205.7647,3800194.171,187.6021243,10,37201,1,1
5975,440064,0.102630205,1,415780.6589,3800188.97,442.0927897,10,37201,1,1
5976,440071,0.102635173,1,416351.4159,3799721.766,382.3583705,10,37201,1,1
5977,440072,0.102635188,1,416926.3377,3799716.637,297.585718,10,37201,1,1
5978,440073,0.10263019,1,416355.5527,3800183.805,185.9259561,10,37201,1,1
5979,440074,0.102630205,1,416930.4461,3800178.675,143.7599247,10,37201,1,1
5980,440081,0.102635173,1,417501.2593,3799711.543,207.6544321,10,37201,1,1
5981,440082,0.102635188,1,418076.1804,3799706.484,85.36424911,10,37201,1,1
5982,440083,0.10263019,1,417505.3392,3800173.581,506.3811269,10,37201,1,1
5983,440084,0.102630205,1,418080.2319,3800168.522,520.8701328,10,37201,1,1
5984,440091,0.102635173,1,418651.1012,3799701.461,131.5194387,10,37201,1,1
5985,440092,0.102635188,1,419226.0217,3799696.473,215.4989409,10,37201,1,1
5986,440093,0.10263019,1,418655.1243,3800163.498,590.3007401,10,37201,1,1
5987,440094,0.102630205,1,419230.0163,3800158.51,221.2281955,10,37201,1,1
5988,440101,0.102625184,1,408311.5405,3800721.381,260.8388946,10,37201,1,1
5989,440102,0.102625199,1,408886.4108,3800715.756,200.5391912,10,37201,1,1
5990,440103,0.102620156,1,408316.0764,3801183.425,508.6769016,10,37201,1,1
5991,440104,0.10262017,1,408890.9183,3801177.799,481.2417824,10,37201,1,1
5992,440111,0.102625184,1,409461.2807,3800710.166,334.5283245,10,37201,1,1
5993,440112,0.102625199,1,410036.1503,3800704.611,82.37213575,10,37201,1,1
5994,440113,0.102620156,1,409465.7598,3801172.208,699.5683391,10,37201,1,1
5995,440114,0.10262017,1,410040.6009,3801166.653,380.7784164,10,37201,1,1
5996,440121,0.102625184,1,410611.0194,3800699.091,289.5008707,10,37201,1,1
5997,440122,0.102625199,1,411185.8882,3800693.607,322.1955885,10,37201,1,1
5998,440123,0.102620156,1,410615.4416,3801161.134,679.3827699,10,37201,1,1
5999,440124,0.10262017,1,411190.2819,3801155.649,759.5667273,10,37201,1,1
6000,440131,0.102625184,1,411760.7566,3800688.159,63.86541631,10,37201,1,1
6001,440132,0.102625199,1,412335.6246,3800682.745,121.066082,10,37201,1,1
6002,440133,0.102620156,1,411765.1218,3801150.2,381.1587539,10,37201,1,1
6003,440134,0.10262017,1,412339.9614,3801144.787,258.1314621,10,37201,1,1
6004,440141,0.102625184,1,412910.4922,3800677.368,92.4826412,10,37201,1,1
6005,440142,0.102625199,1,413485.3594,3800672.025,92.63073888,10,37201,1,1
6006,440143,0.102620156,1,412914.8005,3801139.409,423.7973682,10,37201,1,1
6007,440151,0.102625184,1,414060.2262,3800666.718,315.6181071,10,37201,1,1
6008,440152,0.102625199,1,414635.0927,3800661.446,263.4335865,10,37201,1,1
6009,440153,0.102620156,1,414064.4777,3801128.758,367.5388895,10,37201,1,1
6010,440154,0.10262017,1,414639.3158,3801123.486,104.400932,10,37201,1,1
6011,440161,0.102625184,1,415209.9588,3800656.21,624.2714606,10,37201,1,1
6012,440162,0.102625199,1,415784.8246,3800651.009,551.7096464,10,37201,1,1
6013,440164,0.10262017,1,415788.9907,3801113.049,777.3980189,10,37201,1,1
6014,440171,0.102625184,1,416359.6899,3800645.844,139.1142386,10,37201,1,1
6015,440172,0.102625199,1,416934.5549,3800640.714,293.9987607,10,37201,1,1
6016,440173,0.102620156,1,416363.8276,3801107.883,216.6656156,10,37201,1,1
6017,440174,0.10262017,1,416938.6642,3801102.752,294.9153294,10,37201,1,1
6018,440181,0.102625184,1,417509.4196,3800635.619,712.2185082,10,37201,1,1
6019,440182,0.102625199,1,418084.2838,3800630.56,951.7085018,10,37201,1,1
6020,440183,0.102620156,1,417513.5004,3801097.657,410.2978581,10,37201,1,1
6021,440184,0.10262017,1,418088.3362,3801092.598,579.9060731,10,37201,1,1
6022,440191,0.102625184,1,418659.1478,3800625.536,809.8127047,10,37201,1,1
6023,440192,0.102625199,1,419234.0113,3800620.547,236.1515985,10,37201,1,1
6024,440193,0.102620156,1,418663.1717,3801087.574,888.4411111,10,37201,1,1
6025,440194,0.10262017,1,419238.0068,3801082.585,338.9538291,10,37201,1,1
6026,440201,0.102615171,1,408320.6128,3801645.469,936.2038616,10,37201,1,1
6027,440202,0.102615186,1,408895.4263,3801639.842,921.9438119,10,37201,1,1
6028,440203,0.102610164,1,408325.1498,3802107.513,1386.078773,10,37201,1,1
6029,440204,0.102610178,1,408899.9347,3802101.886,1376.726981,10,37201,1,1
6030,440211,0.102615171,1,409470.2393,3801634.251,1026.933882,10,37201,1,1
6031,440213,0.102610164,1,409474.7193,3802096.295,1430.663725,10,37201,1,1
6032,440221,0.102615171,1,410619.8642,3801623.176,1013.290788,10,37201,1,1
6033,440222,0.102615186,1,411194.6761,3801617.691,1099.673499,10,37201,1,1
6034,440231,0.102615171,1,411769.4876,3801612.242,816.8541766,10,37201,1,1
6035,440232,0.102615186,1,412344.2987,3801606.828,719.7088769,10,37201,1,1
6036,440244,0.102610178,1,413498.2005,3802058.148,1047.933232,10,37201,1,1
6037,440251,0.102615171,1,414068.7297,3801590.799,357.1159423,10,37201,1,1
