year,region,vacants
2033,309,29568
2033,310,14963
2033,311,50128
2033,312,57800
2033,313,51129
2033,314,83221
2033,315,16910
2033,316,19046
2033,317,97328
2033,318,65869
2033,319,110137
2033,320,81732
2033,321,69394
2033,322,12790
2033,323,23139
2033,324,12664
2033,325,20245
2033,326,123411
2033,327,145939
2033,329,41253
2033,332,34642
2033,333,103446
2033,334,22843
2033,335,18213
2033,336,29705
2033,337,6957
2033,338,10776
2033,339,4369
2033,340,3820
2033,341,252217
2033,342,217274
2033,343,106243
2033,344,12673
2033,345,438823
2033,346,52768
2033,348,15715
2033,349,16824
2033,350,93898
2033,351,42896
2033,352,94876
2033,353,30862
2033,354,6042
2033,355,16410
2033,356,176004
2033,357,49273
2033,358,118559
2033,359,39378
2033,360,69473
2033,361,58647
2033,362,38021
2033,363,17820
2033,364,4060
2033,380,41317
2033,381,207390
2033,382,178453
2033,383,69243
2033,384,36963
2033,385,22285
2033,386,11550
2033,387,19526
2033,388,20477
2033,389,13126
2033,397,25698
2033,398,311547
2033,399,17368
2033,400,29543
2033,401,22499
2033,402,29126
2033,403,16931
2033,404,15113
2033,405,20922
2033,406,40047
2033,448,134121
2033,449,138810
2033,450,137421
2033,451,245128
2033,452,159107
2033,453,249119
2033,454,81860
2033,455,287159
2033,456,167332
2033,457,53461
2033,458,62814
2033,459,36026
2033,460,64642
2033,462,61970
2033,463,10959
2033,464,70289
2033,465,43721
2033,466,34325
2033,467,47494
2033,468,18481
2033,469,66011
2033,470,92490
2033,471,150060
2033,472,102107
2033,473,128872
2033,474,130433
2033,475,33513
2033,476,133851
2033,477,110855
2033,488,56615
2033,494,159889
2033,495,602416
2033,496,161508
2033,497,64131
2033,498,6200
2033,499,14406
2033,500,63037
2033,501,64964
2033,502,25681
2033,503,26467
2033,504,25087
2033,521,81236
2033,522,23565
2033,523,16589
2033,524,17334
2033,525,12025
2033,526,12122
2033,527,15289
2033,528,13018
2033,529,8018
2033,530,8899
2033,531,7761
2033,532,16081
2033,533,11807
2033,534,9634
2033,535,6539
2033,536,27321
2033,537,12286
2033,538,21207
2033,539,15135
2033,540,18728
2033,541,26640
2033,542,21512
2033,543,36553
2033,544,17633
2033,545,59014
2033,546,165851
2033,547,67680
2033,548,55745
2033,549,109315
2033,550,51970
2033,551,14886
2033,552,109332
2033,553,60520
2033,554,154211
2033,555,53132
2033,556,282428
2033,557,326239
2033,558,61762
2033,559,55159
2033,560,61080
2033,561,43652
2033,562,82772
2033,563,62676
2033,564,66079
2033,565,84753
2033,566,56042
2033,567,45897
2033,568,56045
2033,569,91992
2033,570,60388
2033,571,231557
2033,572,72211
2033,573,106248
2033,574,47435
2033,575,27577
2033,576,46880
2033,577,46041
2033,578,57522
2033,579,49313
2033,580,74221
2033,581,81815
2033,582,24213
2033,583,30203
2033,584,55800
2033,585,24416
2033,586,28949
2033,587,29731
2033,588,44499
2033,589,34328
2033,590,40419
2033,591,21222
2033,592,60955
2033,593,24846
2033,594,18776
2033,595,18552
2033,596,31742
2033,597,59416
2033,598,33229
2033,599,43760
2033,600,11848
2033,601,7503
2033,602,8446
2033,603,63988
2033,604,94468
2033,605,7839
2033,606,5909
2033,607,5323
2033,614,15961
2033,615,16600
2033,626,26917
2033,627,10529
2033,628,10320
2033,629,11300
2033,630,15508
2033,631,12808
2033,632,28780
2033,633,14767
2033,634,15804
2033,636,11202
2033,637,31511
2033,641,21152
2033,651,10913
2033,652,6235
2033,653,21509
2033,654,21613
2033,655,104858
2033,656,53300
2033,657,46778
2033,658,96887
2033,659,96816
2033,660,11139
2033,661,25960
2033,662,47831
2033,663,51995
2033,664,52257
2033,665,156436
2033,666,56940
2033,667,22823
2033,668,46579
2033,669,97364
2033,670,73967
2033,671,203536
2033,672,230171
2033,673,49756
2033,674,76112
2033,675,64787
2033,676,43095
2033,688,7123
2033,689,32866
2033,690,32657
2033,691,91126
2033,692,66632
2033,693,14446
2033,694,108487
2033,695,19270
2033,696,30008
2033,697,26595
2033,698,23899
2033,699,57331
2033,701,4841
2033,702,20499
2033,703,16734
2033,704,16633
2033,730,33563
2033,731,6715
2033,732,6725
2033,733,22154
2033,734,8201
2033,735,5090
2033,736,8122
2033,737,27777
2033,738,20284
2033,739,12909
2033,740,13106
2033,741,5726
2033,742,13153
2033,743,12829
2033,744,11443
2033,745,12933
2033,746,4473
2033,748,8474
2033,749,2476
2033,752,5665
2033,753,6707
2033,754,3401
2033,759,3757
2033,765,3566
2033,766,3686
2033,769,30965
2033,770,50727
2033,771,86604
2033,774,9210
2033,775,4725
2033,790,155202
2033,817,19917
2033,820,7284
2033,828,19885
2033,832,42172
2033,833,19898
2033,834,28872
2033,835,23450
2033,836,38442
2033,839,7636
2033,840,5708
2033,841,5124
2033,857,10165
2033,858,19051
2033,859,5660
2033,860,251712
2033,861,266136
2033,862,76389
2033,863,90085
2033,864,45175
2033,865,38168
2033,866,27171
2033,867,2933
2033,868,8808
2033,700,44580
2033,240,67478
2033,850,106086
2033,431,135307
2033,424,150482
2033,796,20770
2033,480,84285
2033,798,23291
2033,428,51058
2033,484,127074
2033,844,709078
2033,367,171217
2033,414,23195
2033,298,177139
2033,779,54458
2033,490,10303
2033,804,16827
2033,639,20043
2033,728,17309
2033,709,17438
2033,777,111559
2033,422,65586
2033,649,38688
2033,420,25704
2033,845,62386
2033,270,26117
2033,788,18287
2033,710,104543
2033,331,63267
2033,376,9136
2033,429,45164
2033,160,13967
2033,165,68334
2033,178,144984
2033,369,232708
2033,648,13435
2033,393,66348
2033,164,41264
2033,706,92534
2033,259,158948
2033,328,87699
2033,416,84021
2033,486,227666
2033,822,53401
2033,483,31578
2033,815,21318
2033,711,35535
2033,635,26366
2033,800,42580
2033,645,23989
2033,444,16547
2033,433,24317
2033,461,101186
2033,392,44020
2033,824,9116
2033,170,26312
2033,220,41771
2033,485,48484
2033,187,6686
2033,222,79258
2033,785,20490
2033,687,9219
2033,708,104553
2033,174,87044
2033,478,61366
2033,783,16460
2033,302,25935
2033,611,19362
2033,616,45867
2033,781,19101
2033,248,102724
2033,772,21068
2033,260,77305
2033,446,41771
2033,184,14207
2033,807,44384
2033,438,38856
2033,791,9345
2033,778,90505
2033,258,46857
2033,685,5671
2033,650,13977
2033,443,93670
2033,440,34673
2033,505,55188
2033,816,34121
2033,830,9482
2033,439,91667
2033,161,10362
2033,418,36948
2033,407,29223
2033,707,46678
2033,412,24436
2033,391,27463
2033,491,45178
2033,427,25781
2033,441,8372
2033,803,14963
2033,370,53441
2033,408,12090
2033,436,37230
2033,612,7592
2033,186,15778
2033,262,32136
2033,684,11370
2033,718,14162
2033,200,15925
2033,801,47384
2033,812,21674
2033,432,23276
2033,257,27565
2033,253,82923
2033,173,84197
2033,268,25271
2033,423,63718
2033,677,38116
2033,638,30189
2033,395,23832
2033,795,38460
2033,482,45601
2033,678,18059
2033,717,2327
2033,722,7997
2033,434,18305
2033,366,150944
2033,705,18836
2033,252,6002
2033,182,16925
2033,712,34960
2033,714,31696
2033,851,34053
2033,430,19751
2033,613,23644
2033,394,27373
2033,838,12559
2033,266,12226
2033,162,27022
2033,493,16638
2033,646,11962
2033,683,13105
2033,805,46475
2033,375,28283
2033,158,63366
2033,421,16770
2033,419,12889
2033,869,33300
2033,487,29527
2033,221,10891
2033,799,8767
2033,409,21316
2033,776,25753
2033,374,58971
2033,181,35479
2033,682,14919
2033,847,55061
2033,792,24582
2033,279,12619
2033,809,2919
2033,793,28728
2033,640,27405
2033,787,9278
2033,379,19555
2033,729,12832
2033,849,11219
2033,823,29895
2033,330,18230
2033,870,6909
2033,396,21349
2033,417,5918
2033,264,7006
2033,180,16446
2033,435,15034
2033,347,13360
2033,226,10187
2033,185,16906
2033,410,29515
2033,855,7442
2033,856,8220
2033,806,10603
2033,794,40540
2033,159,34977
2033,251,11143
2033,425,13684
2033,198,10743
2033,193,12964
2033,238,22606
2033,846,12554
2033,829,10338
2033,767,1056
2033,197,15473
2033,647,12032
2033,810,8178
2033,426,9561
2033,826,8692
2033,189,5704
2033,489,13090
2033,479,14663
2033,300,24873
2033,715,18028
2033,378,19388
2033,789,15166
2033,255,8386
2033,643,11791
2033,195,10591
2033,802,26821
2033,716,6262
2033,411,9879
2033,263,3878
2033,642,26459
2033,481,33309
2033,163,11510
2033,179,30272
2033,445,9704
2033,727,6988
2033,721,7221
2033,183,28518
2033,373,14686
2033,201,18847
2033,719,8420
2033,371,13400
2033,842,3374
2033,680,14160
2033,814,11440
2033,415,8289
2033,853,9811
2033,437,12745
2033,608,11320
2033,720,11774
2033,188,6924
2033,679,5536
2033,256,22069
2033,194,9021
2033,269,26712
2033,442,10841
2033,843,19229
2033,681,5545
2033,837,5829
2033,267,11810
2033,797,8582
2033,813,4311
2033,852,12556
2033,413,10954
2033,368,13873
2033,390,11400
2033,265,10066
2033,377,35641
2033,191,3684
2033,171,2828
2033,447,11389
2033,818,7050
2033,848,12094
2033,780,5619
2033,492,14098
2033,773,7565
2033,644,7516
2033,811,5829
2033,713,17277
2033,609,2989
2033,819,9497
2033,808,7639
2033,249,8674
2033,782,4618
2033,827,3708
2033,225,6326
2033,294,5061
2033,751,1162
2033,199,4597
2033,784,8985
2033,854,13587
2033,825,7388
2033,254,8395
2033,372,899
2033,724,3829
2033,750,1441
2033,723,8440
2033,686,8262
2033,726,6319
2033,192,1743
2033,768,1688
2033,725,1265
2033,190,2298
2033,196,949
2033,365,2397
2033,261,1241
2033,610,1794
2033,747,739
2033,250,1284
2033,786,3402
2033,243,1156
2033,821,1320
2033,831,431
2034,1,142639
2034,2,171703
2034,3,181094
2034,4,304011
2034,5,259116
2034,6,85361
2034,7,123973
2034,8,139454
2034,9,157087
2034,10,106274
2034,11,158408
2034,12,86172
2034,13,36000
2034,14,33549
2034,15,22938
2034,16,34913
2034,17,51926
2034,18,29444
2034,19,33107
2034,20,39074
2034,21,28849
2034,22,33916
2034,23,54451
2034,24,34668
2034,25,15132
2034,26,83982
2034,27,51864
2034,28,74804
2034,29,54564
2034,30,63878
2034,31,194573
2034,32,58317
2034,33,102440
2034,34,25856
2034,35,55226
2034,36,45643
2034,37,53764
2034,38,9502
2034,39,23876
2034,40,23654
2034,41,56283
2034,42,58246
2034,43,74046
2034,44,53384
2034,45,41086
2034,46,10868
2034,47,18121
2034,48,16951
2034,49,83749
2034,50,28704
2034,51,63243
2034,52,35756
2034,53,74793
2034,54,42702
2034,55,83838
2034,56,49383
2034,57,55295
2034,58,40082
2034,59,63879
2034,60,105616
2034,61,78946
2034,62,30780
2034,63,47075
2034,64,30502
2034,65,74435
2034,66,23130
2034,67,20117
2034,68,58108
2034,69,192193
2034,70,29693
2034,71,25299
2034,72,44460
2034,73,81293
2034,74,15110
2034,75,25862
2034,76,131774
2034,77,151186
2034,78,40064
2034,79,260405
2034,80,125287
2034,81,255276
2034,82,482552
2034,83,25290
2034,84,113302
2034,85,50814
2034,86,47769
2034,87,129933
2034,88,39028
2034,89,114250
2034,90,31135
2034,91,19583
2034,92,16830
2034,93,29799
2034,94,77388
2034,95,66019
2034,96,109691
2034,97,88284
2034,98,62965
2034,99,52138
2034,100,177741
2034,101,51283
2034,102,8935
2034,103,39157
2034,104,56771
2034,105,73838
2034,106,13373
2034,107,97943
2034,108,157707
2034,109,94334
2034,110,39802
2034,111,33718
2034,112,89978
2034,113,60097
2034,114,78512
2034,115,76166
2034,116,38998
2034,117,62922
2034,118,111720
2034,119,280476
2034,120,204751
2034,121,164465
2034,122,567096
2034,123,165774
2034,124,349635
2034,125,325533
2034,126,150518
2034,127,42634
2034,128,70587
2034,129,86340
2034,130,94669
2034,131,210554
2034,132,110195
2034,133,77543
2034,134,35525
2034,135,70010
2034,136,116537
2034,137,155714
2034,138,289566
2034,139,188804
2034,140,64559
2034,141,76353
2034,142,63199
2034,143,115341
2034,144,180509
2034,145,48298
2034,146,46775
2034,147,16313
2034,148,21503
2034,149,3570
2034,150,28243
2034,151,41306
2034,152,16309
2034,153,15744
2034,154,30644
2034,155,31857
2034,156,83938
2034,157,118999
2034,166,44197
2034,167,135340
2034,168,64219
2034,169,141434
2034,172,9484
2034,175,144605
2034,176,272039
2034,177,3463
2034,202,15509
2034,203,25962
2034,204,50076
2034,205,100368
2034,206,38818
2034,207,23927
2034,208,53508
2034,209,95194
2034,210,89201
2034,211,6552
2034,212,169828
2034,213,32145
2034,214,38525
2034,215,70275
2034,216,52171
2034,217,32285
2034,218,17925
2034,219,59252
2034,223,13665
2034,224,73253
2034,227,16813
2034,228,21901
2034,229,63758
2034,230,26844
2034,231,16583
2034,232,69920
2034,233,24682
2034,234,60781
2034,235,19207
2034,236,93770
2034,237,106426
2034,239,17390
2034,241,7019
2034,242,47853
2034,244,17661
2034,245,52279
2034,246,34465
2034,247,209614
2034,271,9824
2034,272,24760
2034,273,70860
2034,274,19334
2034,275,36657
2034,276,6117
2034,277,39469
2034,278,92097
2034,280,29438
2034,281,40089
2034,282,17877
2034,283,9152
2034,284,17685
2034,285,23692
2034,286,52104
2034,287,13824
2034,288,18497
2034,289,20360
2034,290,5647
2034,291,10618
2034,292,111697
2034,293,22211
2034,295,9619
2034,296,7885
2034,297,69091
2034,299,42328
2034,301,191019
2034,303,16716
2034,304,43628
2034,305,22632
2034,306,172202
2034,307,154909
2034,308,170573
2034,309,32188
2034,310,16094
2034,311,55095
2034,312,63463
2034,313,55852
2034,314,91080
2034,315,18031
2034,316,20326
2034,317,107322
2034,318,72580
2034,319,121236
2034,320,90406
2034,321,76769
2034,322,13968
2034,323,25432
2034,324,13876
2034,325,22441
2034,326,136914
2034,327,161682
2034,329,45654
2034,332,37800
2034,333,113864
2034,334,23737
2034,335,19128
2034,336,31576
2034,337,7339
2034,338,11354
2034,339,4657
2034,340,4057
2034,341,279527
2034,342,238987
2034,343,116331
2034,344,13493
2034,345,485675
2034,346,58095
2034,348,17250
2034,349,18431
2034,350,104350
2034,351,47475
2034,352,104765
2034,353,33652
2034,354,6440
2034,355,18061
2034,356,194999
2034,357,53953
2034,358,131274
2034,359,43361
2034,360,76090
2034,361,63896
2034,362,41685
2034,363,19660
2034,364,4512
2034,380,45674
2034,381,229354
2034,382,197331
2034,383,76511
2034,384,40851
2034,385,24444
2034,386,12524
2034,387,21556
2034,388,22682
2034,389,14520
2034,397,27057
2034,398,344912
2034,399,18584
2034,400,32514
2034,401,24391
2034,402,32150
2034,403,18595
2034,404,16627
2034,405,23164
2034,406,44520
2034,448,146353
2034,449,150457
2034,450,149792
2034,451,265120
2034,452,176155
2034,453,275257
2034,454,87028
2034,455,317502
2034,456,180585
2034,457,57949
2034,458,65416
2034,459,37744
2034,460,68541
2034,462,68500
2034,463,11410
2034,464,75046
2034,465,45300
2034,466,36896
2034,467,50948
2034,468,19680
2034,469,72445
2034,470,100802
2034,471,159618
2034,472,108309
2034,473,137391
2034,474,139570
2034,475,36898
2034,476,144026
2034,477,118425
2034,488,63001
2034,494,177186
2034,495,668154
2034,496,179100
2034,497,71221
2034,498,6852
2034,499,15977
2034,500,68582
2034,501,71821
2034,502,28221
2034,503,28711
2034,504,26963
2034,521,89557
2034,522,25374
2034,523,17656
2034,524,18670
2034,525,12868
2034,526,13071
2034,527,16633
2034,528,14070
2034,529,8654
2034,530,9673
2034,531,8333
2034,532,17514
2034,533,12810
2034,534,10384
2034,535,6962
2034,536,29755
2034,537,13121
2034,538,22877
2034,539,16085
2034,540,20109
2034,541,28956
2034,542,23093
2034,543,39884
2034,544,18756
2034,545,64189
2034,546,182944
2034,547,73976
2034,548,60736
2034,549,120289
2034,550,56639
2034,551,15670
2034,552,120203
2034,553,65837
2034,554,169655
2034,555,56557
2034,556,310345
2034,557,359739
2034,558,65158
2034,559,58101
2034,560,64446
2034,561,45412
2034,562,86841
2034,563,65183
2034,564,69266
2034,565,90056
2034,566,58253
2034,567,48079
2034,568,58416
2034,569,98878
2034,570,62944
2034,571,251588
2034,572,75588
2034,573,112741
2034,574,49327
2034,575,28729
2034,576,48802
2034,577,47877
2034,578,59849
2034,579,51281
2034,580,77500
2034,581,88298
2034,582,25285
2034,583,31519
2034,584,58549
2034,585,25457
2034,586,30178
2034,587,30867
2034,588,46776
2034,589,35777
2034,590,41996
2034,591,22633
2034,592,66649
2034,593,26783
2034,594,20088
2034,595,19959
2034,596,34672
2034,597,65328
2034,598,36493
2034,599,46773
2034,600,12499
2034,601,7919
2034,602,8866
2034,603,68973
2034,604,104320
2034,605,8458
2034,606,6323
2034,607,5782
2034,614,17674
2034,615,18329
2034,626,29574
2034,627,11324
2034,628,11120
2034,629,12228
2034,630,17109
2034,631,14153
2034,632,31804
2034,633,16269
2034,634,17461
2034,636,12404
2034,637,34888
2034,641,23434
2034,651,11771
2034,652,6579
2034,653,23580
2034,654,23451
2034,655,116040
2034,656,58806
2034,657,51708
2034,658,107352
2034,659,107055
2034,660,12106
2034,661,28610
2034,662,52684
2034,663,57388
2034,664,57539
2034,665,173276
2034,666,63032
2034,667,25138
2034,668,51234
2034,669,106763
2034,670,81754
2034,671,225339
2034,672,254444
2034,673,54968
2034,674,84333
2034,675,71611
2034,676,47678
2034,688,7743
2034,689,36349
2034,690,35816
2034,691,100357
2034,692,73334
2034,693,15166
2034,694,119753
2034,695,20515
2034,696,33194
2034,697,29581
2034,698,26501
2034,699,62996
2034,701,5180
2034,702,22636
2034,703,18503
2034,704,18527
2034,730,35049
2034,731,7055
2034,732,7071
2034,733,23071
2034,734,8605
2034,735,5385
2034,736,8533
2034,737,28958
2034,738,21169
2034,739,13470
2034,740,13690
2034,741,6058
2034,742,13748
2034,743,13439
2034,744,12160
2034,745,13636
2034,746,4776
2034,748,8953
2034,749,2700
2034,752,6036
2034,753,7123
2034,754,3655
2034,759,4038
2034,765,3824
2034,766,3970
2034,769,34285
2034,770,56252
2034,771,95862
2034,774,10177
2034,775,5211
2034,790,171897
2034,817,22104
2034,820,7928
2034,828,21963
2034,832,46579
2034,833,22030
2034,834,32050
2034,835,25982
2034,836,42599
2034,839,8470
2034,840,6315
2034,841,5590
2034,857,10837
2034,858,20129
2034,859,5934
2034,860,278262
2034,861,292489
2034,862,81720
2034,863,95596
2034,864,48511
2034,865,40246
2034,866,29484
2034,867,3135
2034,868,9474
2034,700,49557
2034,240,74835
2034,850,117735
2034,431,150049
2034,424,166870
2034,796,23017
2034,480,93442
2034,798,25805
2034,428,56556
2034,484,140968
2034,844,788213
2034,367,190386
2034,414,25765
2034,298,196361
2034,779,60414
2034,490,11392
2034,804,18720
2034,639,22242
2034,728,19193
2034,709,19339
2034,777,123522
2034,422,72680
2034,649,42855
2034,420,28470
2034,845,69363
2034,270,29080
2034,788,20269
2034,710,116020
2034,331,70146
2034,376,10123
2034,429,49998
2034,160,15459
2034,165,75675
2034,178,160748
2034,369,258565
2034,648,14898
2034,393,73436
2034,164,45740
2034,706,102884
2034,259,176559
2034,328,97237
2034,416,93220
2034,486,252723
2034,822,59303
2034,483,35015
2034,815,23609
2034,711,39404
2034,635,29294
2034,800,47157
2034,645,26563
2034,444,18380
2034,433,26963
2034,461,112081
2034,392,48812
2034,824,10106
2034,170,29201
2034,220,46306
2034,485,53775
2034,187,7434
2034,222,87957
2034,785,22715
2034,687,10235
2034,708,116085
2034,174,96531
2034,478,67908
2034,783,18238
2034,302,28838
2034,611,21505
2034,616,50925
2034,781,21163
2034,248,113786
2034,772,23350
2034,260,85803
2034,446,46442
2034,184,15700
2034,807,49401
2034,438,43138
2034,791,10375
2034,778,100228
2034,258,52005
2034,685,6300
2034,650,15509
2034,443,103944
2034,440,38468
2034,505,61259
2034,816,37889
2034,830,10493
2034,439,101748
2034,161,11469
2034,418,40975
2034,407,32455
2034,707,51846
2034,412,27044
2034,391,30428
2034,491,50208
2034,427,28594
2034,441,9302
2034,803,16685
2034,370,59442
2034,408,13433
2034,436,41263
2034,612,8392
2034,186,17484
2034,262,35707
2034,684,12614
2034,718,15756
2034,200,17630
2034,801,52590
2034,812,24074
2034,432,25842
2034,257,30627
2034,253,92055
2034,173,93347
2034,268,28131
2034,423,70690
2034,677,42268
2034,638,33463
2034,395,26463
2034,795,42538
2034,482,50699
2034,678,20054
2034,717,2585
2034,722,8864
2034,434,20284
2034,366,167713
2034,705,21000
2034,252,6684
2034,182,18761
2034,712,38824
2034,714,35178
2034,851,37807
2034,430,21888
2034,613,26281
2034,394,30297
2034,838,13956
